ANID,Group,Sr,Co,B,U,Li,Ni,MgO,Na2O,Ti,Al2O3,K2O,Sc,Zn,CaCO3,Mo,SiO2,Rb,Cd,Mn,Ba,Be,La,Cr,Nb,Y,P,Cs,Eu,Sn,V,Bi,Pb,As,Sb
23G-A01,Rancho,9.057482207,8.523135766,50.90735117,1.669991925,12.14484616,0.609503191,365.26521,785.9251482,126.9794065,1310.582976,579.2465859,6.340460085,57.75198814,4897.81137,0.57695935,989077.8721,1.12031749,0.81721714,18.54619661,10.34834471,0.774109998,5.12186237,91.59333035,0.478436218,5.982612906,261.9187687,0.125687443,0,0.935759755,19.79876012,0.028926676,3.606404852,1.914661612,0.907375568
23G-A02,Rancho,4.013280667,1.886909999,38.65286288,1.556025154,15.53851645,17.08538947,250.8620655,501.7971522,136.5192483,1630.517646,442.877146,7.277820388,101.261096,4886.234187,1.045526424,974878.2315,0.646718046,0.423603096,16.53221863,8.376463729,0.617181325,1.71595339,55.65694542,0.310678383,6.472167143,107.8530267,0.10345864,0.219511439,0.825775337,33.55983245,0.059920376,8.418593562,6.876401597,0.934110388
23G-A03,Rancho,6.16470424,0.651047362,36.31521624,1.401546363,17.64359404,11.57408059,122.0756721,348.1922713,70.08934208,795.1456313,308.2358962,7.922800268,58.26588699,4805.123695,0.738911304,987542.8707,0.610698399,0.289129128,7.466445497,18.73427783,0.31913289,8.640674646,49.4183694,0.177400454,5.111287359,171.6863728,0.059600758,0.124220145,1.268695471,37.20921565,0.084954766,2.280188574,6.236571241,0.82098064
23G-A04,Rancho,19.70826205,1.304597695,85.44961379,4.322118542,3.4463554,11.74494979,227.9239794,653.7127177,147.5853378,1183.823755,981.3909959,16.25637133,131.1499323,11731.94884,1.620419866,979489.0598,1.410059331,2.582334062,37.58435645,16.30161504,2.821807203,16.7547743,0,0.871441009,27.51299654,1002.340085,0.261406887,1.338167429,5.818434262,37.13480521,0.602339393,7.56661791,24.95704453,4.070639332
23G-A05,Rancho,5.698561684,9.380237894,56.44278795,1.700864238,14.34727516,0.225443149,113.5090944,926.9068146,83.94767697,1302.815452,549.4008309,5.68265213,72.7271191,4095.335333,0.64801313,991963.568,0.976362688,0.954573548,7.542173108,40.17684502,0.625999178,7.843941035,35.97414343,0.704704881,13.10400541,54.89234672,0.119108915,0.301396113,1.123450695,10.19262033,0.11696061,1.907143588,2.603263637,0.502171781
23G-A07,Rancho,82.55420851,7.131691508,50.2690521,4.443154104,20.38359163,0.317251348,157.1733411,653.5208987,68.08574721,3040.520018,477.3075493,8.243178452,41.24241791,6879.564396,0.80437739,983865.1643,0.501761478,0,12.79168347,125.8605004,4.722597571,269.9438691,25.98810611,0.532301468,59.08493628,1958.660411,0.062538705,7.155628175,1.081221724,12.70960247,0.095358272,140.2983534,2.415256041,0.34303104
23G-A09,Rancho,9.190950624,0.291047734,36.01991392,1.683610257,14.01058101,6.949654489,192.6834042,674.9748762,124.7938524,1225.343205,472.9988145,7.079303726,61.6496461,6601.960914,0.658994803,988749.8471,0.588777818,0.74130884,4.600271079,4.968378353,0.360024101,4.326258391,47.35559085,0.466972732,8.403844787,449.1488419,0.074613082,0.27658569,2.972380736,12.22158284,0.08672591,1.555307029,2.24458477,0.156902079
23G-A10,Rancho,6.133361846,0.276462891,50.35129556,1.213185317,13.29894921,8.886118773,160.0657641,707.9831392,70.76200462,1021.701335,351.3937197,8.476724302,59.69929629,4439.486773,0.341994226,991304.6685,0.610138339,0.467150533,7.365099079,45.44661019,0.425393174,15.09475931,41.69442937,0.336311051,6.140894593,49.79321381,0.076383226,0.217869978,1.724029983,11.84946647,0.081468909,22.26707124,3.174333405,0.481728054
23G-A13,Rancho,1.8739919,0.199294127,40.94049407,0.780527847,7.502610058,8.387138388,109.8049044,328.5263682,31.74342125,547.0338646,315.1218452,8.002171627,37.31624717,6774.06233,0.09626557,991636.3288,0.373658346,0.37585639,4.549366877,2.669287151,0.232829642,0.276490053,22.58790153,0.323564927,0.39980244,17.91020093,0.048807335,0.047698545,1.516603976,2.57699933,0.06367484,6.396301845,1.242287373,0.260516966
23G-A16,Rancho,4.913942569,0.170505003,40.03630331,1.692667559,6.784701508,7.397974357,124.3951702,339.6463928,38.25896837,596.9222745,313.8819572,8.201836486,51.39065844,6531.073173,0.306453892,990573.5245,0.57730122,0.244185578,4.444523286,26.20106906,0.444716942,1.129150837,48.77730126,0.61473,1.759375476,78.54861799,0.057064751,0.126537148,2.516697273,16.71483453,0.255509066,32.0889612,2.050438632,0.53816651
23G-A22,Rancho,7.723286643,11.60495337,38.8588874,4.062028295,17.99170472,1.203231863,163.3165747,744.310721,177.975236,1197.353566,501.2342885,7.249643983,47.89076518,6629.899788,0.47033407,982724.6888,0.875264566,1.065905427,9.049958492,44.43731586,0.832986248,27.74241114,69.29537543,0.484737351,50.09535146,556.8255425,0.133197621,0.554182259,1.56666989,70.13889313,0.141485199,5.685917624,6.006744811,1.776637019
23G-A23,Rancho,5.233137765,0.44522439,31.23337519,1.792563591,34.94824148,10.15181717,140.5876061,472.6829392,113.3068436,1403.71531,456.829747,8.154047635,43.46615768,4819.628823,0.127690638,988771.8231,0.945337579,0.285600559,6.030338535,22.19038055,0.477881336,26.2348802,50.87507571,0.520449245,29.02774148,312.0295583,0.116470173,0.446215242,0.926648983,17.45127731,0.089030775,7.345792697,3.134254346,0.309976457
23G-A24,Rancho,67.37719596,1.738989749,18.28084026,1.324075306,27.7313558,16.36994585,1291.242617,605.8165469,54.09775967,1697.032775,460.4885513,7.034572893,131.9660479,49334.29916,0.671009097,942960.7489,0.938900325,0.833297883,17.17990418,10.54548988,0.489843152,3.820578568,56.74211387,0.237639566,8.621229245,110.4382752,0.072416446,0.081092128,1.201952265,46.93367133,0.105183159,12.14167914,28.24122485,1.255055055
23G-A25,Rancho,14.69573862,2.004592739,48.8029784,4.752161948,9.217814847,38.03361142,158.056511,478.5444119,171.4813249,672.6844976,361.4223349,7.145953622,77.92175657,9322.503647,9.7787071,967960.4371,0.516925541,1.375018814,37.92522624,7.623093945,1.669479325,5.451989097,0,0.46401734,52.25827014,1335.601038,0.123725928,0.285014308,3.679224463,104.3028622,0.283759749,3.78388317,18.60608816,7.329901851
23G-A26,Rancho,10.69689453,12.46756927,42.36715547,1.299492026,24.88069426,0.754367954,108.0652091,443.7717662,124.2229289,566.762528,335.2010167,8.120428957,27.45107472,5188.586658,1.253879691,986525.5776,0.577427109,0.937739137,24.84229711,108.6694615,0.999308943,3.114977694,54.24690522,0.534735679,5.083743472,73.12068536,0.073750728,0.373241292,3.341311092,39.59016806,0.323305913,11.28848899,6.962428918,1.192640399
23G-AA01,23G-AA,308.7839429,3.386612718,3.062934357,0.725432319,1.542401861,0.417392776,2228.525418,102.5760463,4.801682111,26.74580957,39.85445126,2.36706177,16.84220849,713340.09,0.250755018,282831.2094,0.198866761,0.573470112,55.1880293,162.3387706,1.324765676,0.155858264,21.97307773,0.169618201,0.426288148,29.38972197,0.025717987,0.080901927,0.202739953,5.339607315,0.09664595,10.31169351,3.823299875,0.274385204
23G-AA03,23G-AA,399.1920513,4.781785672,2.615072455,0.67561002,4.479384192,0.459721434,2521.56193,190.7712879,9.250264706,70.24389537,94.6608014,2.918597288,14.77655326,636905.6932,0.497661706,355211.5654,0.191709299,0.379379732,71.64057844,343.810792,0.525840042,1.092821857,25.59438989,0.14961479,2.025354274,35.32416489,0.060493369,0.071361002,0.330610875,5.594070309,0.041512216,24.75496621,4.323101657,0.70254889
23G-AA04,23G-AA,44.28965257,16.89793163,14.60472229,0.333214852,11.853808,0.864987741,91.98943945,190.4089802,13.85300499,143.8285811,179.8297979,7.39283059,28.49933694,10002.97875,1.733299061,985172.9526,0.407905014,1.921943872,24.28984304,271.5605379,2.774910603,0.569833934,0,0.284231606,0.733818967,47.91787327,0.086191984,0.406705491,0.616660383,32.41496336,0.140826937,3.1229081,8.071622425,2.543042396
23G-AA05,23G-AA,1.36209411,5.10830231,6.112103141,0.322827808,3.507934357,0.495245245,61.63834694,99.26455676,4.74246508,580.6895971,74.66844622,5.303940857,12.55486118,4028.889713,0.50886918,988387.9599,0.176423979,0.558609789,12.65334447,12.15581304,1.792273667,2.182520488,0,0.137685739,2.227205743,54.82691443,0.06494848,0.218904212,0.365100825,20.88830165,0.012279334,7.678116424,5.933416177,0.921851494
23G-AA06,23G-AA,3.807810714,7.102615977,25.98303255,0.50175801,1.951032865,1.758383845,44.70717837,129.2629939,17.82865174,64.171231,167.0957648,10.51551599,14.51916505,7832.632401,1.60160182,990704.8364,0.246787694,1.953504596,20.16305911,36.29504408,4.387410391,0.345905928,0,0.802497347,1.100102054,63.95858402,0,0.459315672,1.218751952,8.582306068,0.25049411,1.430586474,4.658597868,0.79332661
23G-AA07,23G-AA,1.559389715,6.980454124,14.40008095,0.81366119,1.423896225,0.919816675,33.74319434,112.9339582,25.44609146,104.3153726,158.1584427,5.815476805,15.06463378,4995.93866,1.331892673,991675.2268,0.307843108,1.462081638,11.80839429,11.77304448,1.40730639,0.642207625,0,0,2.470082256,73.65711856,0.097139089,0.343770376,1.013514579,23.53968688,0.160697054,2.476966956,8.080622413,1.144332896
23G-AA08,23G-AA,26.18270492,6.85844824,9.201690532,0.429719186,2.748857666,0.659931788,93.34163837,141.599288,22.02908281,88.10432683,77.07189338,6.611691563,23.73457164,24655.50536,0.552112823,973455.5498,0.302438019,1.894001194,36.82804392,614.3295758,1.944580869,0.124788724,36.95305799,0.435709916,0.255982354,46.60841957,0.176169486,0.178129999,1.175376979,3.927211558,0.666141544,66.31477723,4.443454058,0.763008726
23G-AA09,23G-AA,4.468608266,6.788686307,10.92722589,0.555303999,2.476578645,0.878853555,36.31185393,153.5500132,12.1599673,504.8813775,131.1389226,6.076735027,9.869029706,4275.10067,1.816832567,991831.2718,0.546248153,1.080988139,4.832966878,20.0841668,1.664784211,0.890278808,43.08095886,0.204271571,1.327076506,29.010493,0.134661859,0.254166176,0.913481964,15.13218099,0.11353066,2.029812857,3.181700552,1.452670815
23G-AA09(2),23G-AA,1.372278713,4.758099244,8.876673611,0.454786195,2.13792286,1.294079003,62.1645579,146.4240047,16.58676669,438.66806,140.8509656,6.694125472,12.37063013,4009.598446,1.722174768,991904.9529,0.654687196,2.072930669,5.147128898,0.670742205,1.745861817,0.546310896,60.14999746,0.425778717,2.393079775,43.13112464,0.103292418,0.243697799,0.590177928,13.84037155,0.098728643,2.039628793,3.781031318,0.631369538
23G-AA11,23G-AA,0.703764122,5.135598144,13.43737268,2.307836223,0.596730736,0.544937211,32.80514573,155.0114788,14.83979646,125.0264198,79.7922733,5.826073622,12.68958161,3668.583283,0.402269946,995578.1522,0.278932453,0.735984605,4.5111665,0.50901001,0.88551471,0.121228249,72.11718075,0,0.276309623,25.05604708,0.073347006,0.17304759,0.641374575,0.630105657,0.089879886,0.33167676,1.44205351,1.190111741
23G-AA11(2),23G-AA,1.138689531,5.277610921,13.01454302,2.111686704,0.684895702,0.614068416,38.09500331,153.1428326,7.944893532,204.1864468,91.54878088,5.817679791,12.79295306,3655.465633,0.346776228,995507.5672,0.24045332,1.26890894,0,0.595502542,0,0.522523189,28.57164726,0.195474852,0.267966352,40.72889971,0.042152454,0.149175426,0.402106203,0.805099414,0.185953983,0.361372973,2.392188452,0.475490012
23G-BA01,23G-BA,2.364863399,12.41142989,29.92145304,32.43866376,0.440734684,1.024457025,49.51385611,158.659823,46.17002847,222.9262633,484.6494621,11.3477034,24.44982678,5715.828679,145.2587178,985278.5921,0.817568793,11.21670398,21.44451976,26.5431045,10.93699265,3.196070515,0,2.126339254,3.123029753,225.6912529,0.387580462,1.323546776,8.536724147,37.30047184,1.269553371,10.25690185,43.73417541,5.766182109
23G-BA01(2),23G-BA,3.797786797,17.04702075,24.47195665,26.14777908,1.389619147,4.427183064,29.02999774,188.8189769,83.49287678,130.9844001,0,3.764188551,20.25169233,4557.876303,56.16352911,991109.2344,1.456929046,6.980097455,35.10987614,11.79831287,13.61206905,1.420641655,0,3.528560079,2.591260566,390.7196632,0.518557074,3.294545525,2.959743275,30.97228658,0.63202925,16.11306818,29.99826731,3.31224517
23G-BA02,23G-BA,71.759211,15.31699256,195.2984542,9.892664387,3.384343446,11.25370881,115.3724203,338.1946185,68.17952937,230.314437,0,0,97.51514008,14212.22288,103.5949662,973946.269,2.853637642,29.06941127,139.3237359,5597.538064,15.74694798,4.382536341,0,4.081969596,8.992999928,494.7398873,0,3.811252853,25.98683541,28.58910227,3.655774769,3.248907547,92.32938016,9.110998784
23G-BA02(2),23G-BA,621.0920078,51.12567044,109.5588223,30.16261957,6.354223272,20.51381765,146.1486808,1268.693558,384.0283581,435.6475744,0,15.30999192,192.4577418,20659.28088,380.8628995,945691.9063,6.250771977,60.64315232,298.7293024,11251.99439,0,8.228365369,0,20.4374421,13.5077377,928.2807434,1.862626867,9.541014168,6.446884364,176.8332397,6.304568816,763.703976,197.1884161,14.06866618
23G-BA03,23G-BA,1.367694167,11.32461067,7.331450568,12.61466439,0.161491485,0.983400127,32.75318426,22.67892685,18.46542963,28.67333717,0,8.301660447,16.06021505,3383.008372,2.313560849,988624.0336,0.249848946,2.262363628,18.20896543,3.710215669,0.980420884,3.03899093,0,0.857747979,4.619284374,113.7341724,0.234520214,0.355938677,0.726991757,77.07928459,0.265547601,17.87054195,25.76922961,4.535760479
23G-BA04,23G-BA,1.988610668,13.61386697,12.00371579,2.207563936,0.887787178,0,40.19725849,100.3242263,10.09975293,82.84492679,0,6.192579671,24.50019398,4953.60137,4.448118093,993163.7611,1.056806765,6.645351864,44.19242219,2.406964156,3.887781897,0.649205629,0,2.015604233,2.553335778,145.9980621,0.2755471,1.881929104,3.757069892,3.473126619,0.451289196,294.9491986,16.24493049,2.617321441
23G-BA04(2),23G-BA,3.940804733,11.45718532,39.83903944,6.336515509,1.110518898,4.626028146,62.10763478,124.1502044,16.03730231,93.79065125,0,12.11934354,38.92361384,5038.852848,2.542724897,993404.374,1.812340961,0,46.90834066,62.10345447,7.408046592,1.855561478,176.8170069,0,1.269209041,195.6728101,0.236270864,1.613680624,4.956216203,1.508361014,0.515950453,2.36211426,8.687148151,2.181159412
23G-BA07,23G-BA,2.653485725,9.881600515,89.82983548,2.915027376,0.818896374,4.634729759,87.07231746,92.82608197,100.45994,108.6464211,0,9.261256054,34.6255999,8542.575657,8.380939274,980146.9152,1.453428365,9.56672555,0,3.101278489,6.873807732,4.140994285,0,2.448386229,3.341368829,0,0.387119322,1.706012656,6.061621584,184.4298049,0.943371531,30.0165897,73.33817965,15.64896386
23G-BA08,23G-BA,1.289530322,6.5013112,16.80747846,4.766836813,0.343174399,0.883405032,120.1468202,349.0205603,12.24665324,539.1900687,108.8147352,7.74281219,38.67308952,5371.748213,1.150546657,992006.0759,1.316888811,4.72799879,97.16359331,2.864673791,1.415468406,0.548178382,0,0.378132487,0,52.54871164,0.099645493,2.107833483,1.93689526,6.055173085,4.56513293,340.2613287,7.890342806,3.592175638
23G-BA09,23G-BA,56.88346423,24.03944135,29.18330756,14.63483547,1.655786395,9.313048802,199.0694265,127.4530413,19.10807079,1262.895531,834.4272215,7.406638209,41.29369723,13862.30073,56.55248243,970531.4401,1.654683439,6.242931463,100.7782956,48.61593789,6.087251266,5.421261299,0,1.696301577,11.29829179,167.2589982,0.485364158,1.473304782,5.565835529,152.6515851,0.541727463,25.54973856,56.71665943,13.47910179
23G-BA10,23G-BA,3.843584872,7.780692757,7.954980434,4.492036098,0.341498798,0.561467479,29.94233379,39.21762089,5.837248369,21.94280837,153.0563495,4.433436415,18.56565313,4019.045846,0,995282.2023,0.255914533,2.021370295,10.62690417,0.539723941,0,0.468727488,97.17032429,0,0.595690627,54.23493265,0.076682928,0.337937269,1.24212676,0.435835076,0.224242462,1.118434787,0.881429781,0.660818833
23G-BA12,23G-BA,1.636938456,8.635958842,19.24817991,6.158828201,0.315120863,3.948753,56.52033913,82.55139602,15.42460386,126.2455935,290.8611209,13.25480895,50.16498248,7699.668276,2.297871675,990810.3867,0.796997034,4.196781662,15.15021744,0.647850104,3.769297824,1.459762418,171.7171015,1.342588743,1.099356986,127.1064526,0.318419151,1.871006593,2.149092796,2.073691384,0.341420642,2.117015436,11.56759722,5.255161196
23G-BA13,23G-BA,1.09367122,8.048707086,24.93988804,8.220697269,0,2.83336884,57.15141025,86.03926301,16.82528224,108.141895,0,7.593918998,26.81297998,6048.618929,2.193219829,989655.925,0.676177281,6.008471792,42.01597503,2.237636335,7.195265794,1.393280537,313.3317331,1.922164945,1.049289031,205.2939504,0.303917405,0,5.218295485,22.11961114,5.28306567,45.50139337,14.23224872,2.872988756
23G-BA15,23G-BA,1.042018034,7.53270207,17.32847495,5.644404622,0.309742235,1.415691378,35.36565418,74.34719678,9.375271162,43.63592279,130.655222,8.749893317,15.30388879,5214.123579,2.323183412,991919.8149,0.5595668,3.093861791,8.355714715,1.637465911,1.587840732,0.819912296,85.04059461,0.424180549,0.463111137,69.75509418,0.089424065,0.788173452,1.151565816,11.17445408,0.130750565,1.166779838,7.908984159,2.479983014
23G-F01,23G-F,1.021682656,8.851721245,51.12601524,0.569197497,5.600305124,0.406773282,66.7262071,407.392795,99.90199728,720.66791,531.2326727,5.824250418,21.51430201,3814.622943,1.684270351,991560.2702,0.8463058,0.660637471,3.951131048,5.284578036,1.501895287,1.132227442,0,0.580150999,1.041316782,112.3258874,0.076204197,0.144621724,2.575398769,11.62830419,0.112745705,2.200770378,4.647518792,1.3409689
23G-F02,23G-F,2.041133425,0.212138549,33.33107126,0.275075142,6.908197317,8.260143697,62.45191931,257.3239452,34.32472946,547.0351948,274.1219034,8.208078183,15.09653145,3759.28936,0.599702573,992408.7824,0.487315686,0.371542965,1.90148816,18.37355411,0.234200072,0.212337736,30.88912975,0.16988424,0.243648001,17.4711375,0.030534526,0.055411537,1.41077526,12.54995876,0.092078417,2.428267298,2.849957926,0.519658844
23G-F03,23G-F,1.849686344,0.173060315,56.78438787,0.845004251,4.567526892,8.292541081,75.1825596,380.0423334,63.33339079,689.2387854,424.6874859,6.273566791,15.04760225,4280.052834,0.541217265,992737.3845,1.402674868,0.509669166,0,3.964963046,0.229476547,1.852991155,41.14435667,0.542797454,3.092038367,200.3403149,0.246416142,0.130305493,1.408559547,4.595591197,0.050884819,0.912439497,3.012688322,0.647838042
23G-F04,23G-F,2.999450323,0.196978862,45.55900133,0.940620694,7.034363527,8.373425571,92.44901126,376.0577067,91.37651105,812.0911798,404.3591669,8.20915544,13.28020716,4274.55328,0.341544254,992520.1554,0.83549361,0.668011767,6.877536043,7.976760955,0.623818602,0.844843755,53.24178348,0.383646433,2.336343262,125.6545452,0.048649624,0.110696212,1.245861007,5.140544345,0.114046535,0.633659944,2.818350019,0.102446837
23G-F05,23G-F,0.941050067,0.389761979,38.95138551,0.394672303,2.063977962,9.268178226,88.59050066,312.7293063,47.80304514,525.7531317,323.6865975,7.778618942,23.47529049,4136.878051,0.491600507,992662.1761,0.655956282,0.404261498,5.369824424,1.488798247,0.308254862,0.123727943,39.3458405,0.20739911,0.441677944,23.40817608,0.04643588,0.145865675,1.548007322,5.216590493,0.050416662,0.479206496,2.379802379,1.06790987
23G-F06,23G-F,2.571886471,0.361078077,40.93354746,0.492156558,2.994416998,8.197511474,73.91679407,351.3341354,90.95979303,606.6070002,389.8580112,7.836359485,17.3392259,3938.345386,0.607403825,992048.6898,0.863688644,0.327945317,3.4748785,5.189006246,0.721111161,9.361543995,35.60057286,0.318396647,2.234237076,57.14902729,0.046864301,0.469189286,1.064260558,7.000667225,0.053300451,2.497635393,2.274138412,0.522572675
23G-F07,23G-F,22.46531737,15.47337741,33.32062798,0.983596265,13.50094187,0.706241449,847.3919147,1062.591957,98.37924571,1538.02419,961.9317654,5.876081484,298.3625489,19688.45239,1.782818352,972028.1982,1.573217231,0.295635598,7.923827597,14.92719665,0.336049446,2.920006839,39.5952399,0.304123781,2.90466963,106.3919757,0.07246551,0.080897867,7.880150054,12.56570615,0.112119465,26.72835055,4.517319733,0.96659725
23G-F08,23G-F,2.398500033,6.490063015,65.64570703,0.448530406,1.972919295,0.362905698,130.0165985,664.3169307,190.89827,505.4030474,505.1034609,6.318395058,31.72710274,4160.635867,0.381573812,992954.796,1.023365065,0.563967682,8.391231539,2.419798077,0.961594415,0.281519655,39.16906886,0.459883021,1.592689422,60.08564965,0.084569402,0.12345951,4.118402513,11.40918689,0.128330462,4.87197628,1.660958023,0.843150594
23G-F09,23G-F,1.104878851,9.326476961,73.4273765,1.373409104,4.693468537,0.649968485,98.90146317,495.0146007,105.7698356,1011.264775,550.342535,5.035980043,31.56896851,3632.483846,1.201104939,989065.3866,1.464016366,2.195186895,9.703344552,5.807720376,1.122872565,1.820466887,53.61871137,0.402072304,2.454378482,95.97864212,0.354499173,0.320369065,2.837086045,17.23015789,0.149853985,1.206993791,6.910605328,1.587640622
23G-F10,23G-F,2.912454209,11.53953098,59.06890049,0.567692572,3.044976906,3.183520442,114.5701266,511.8566926,122.7195371,743.7052745,394.407918,12.93935473,32.75295496,4064.617605,2.373654793,988282.8377,1.001251343,1.551735542,9.312599584,3.48083972,1.58747419,2.747214591,0,0.467206365,23.87191117,97.03250455,0.107395145,0.61144943,1.848189062,34.62463426,2.27040964,22.34927102,10.23079556,3.125500467
23G-F11,23G-F,2.834173358,8.098672346,69.3871066,0.536462059,1.706803988,1.84181252,126.1105151,437.2934357,104.8709896,944.6672889,415.7810383,7.091741253,24.98058433,3761.469222,1.058538547,990142.7398,1.156259152,1.81318437,7.295764921,6.727472481,1.555380487,11.03162041,54.03046128,0.322360028,5.023387851,48.08597444,0.079388454,0.388909639,2.469656531,39.06100155,0.094667156,9.244887214,5.922139633,1.793636877
23GVA02,23G-VA,17.65302304,6.805700611,13.98743788,12.74604931,1.601866381,0.085383158,554.150278,281.0814442,8.825953601,117.9665726,73.61946602,6.754883944,20.29290418,16285.74078,0.16144717,981941.7342,0.653851926,1.08905424,12.33308043,121.3599386,0.416504349,0.69302466,0,0.309881772,0.878401215,30.93247151,0.041050925,0.531867793,2.167681702,1.940327165,0.567056874,292.4950186,2.711297893,4.033818784
23GVA03,23G-VA,3.993170682,10.48816756,43.74137353,1.368333602,21.78523804,3.24453844,2464.395831,330.4259544,90.50554108,739.0884742,808.4219461,9.162814104,155.8745129,10661.10777,4.141092404,968113.7972,2.30531828,4.138378618,97.72296826,22.08707765,11.07894208,4.338181798,0,1.513983741,4.974411843,280.2466644,0.467977432,1.299268406,4.63234741,101.5371827,0.844036739,19.09950424,40.16208844,15.32879796
23GVA04,23G-VA,0.790564055,6.632518049,9.846822518,0.830295071,5.141892822,0.512545702,723.9986528,111.5593876,8.759815927,433.1252818,141.7998579,6.729808791,13.77978365,4398.441388,1.043444759,991256.6226,0.186711003,0.983174617,99.90087745,11.53956185,0.769113653,0.845538459,0,0,1.061513558,38.08663476,0.086633502,0.140306126,0.591111564,11.02866658,0.222566579,9.580015862,3.54380968,2.255558872
23GVA05,23G-VA,18.08907685,4.29747136,43.62671825,0.490780356,7.685591686,3.142041143,10123.65919,325.3030232,75.46681908,797.4502087,0,15.79100369,64.29365703,33724.10183,2.079400464,947645.3369,8.030768471,6.234113306,93.0863954,240.2759479,5.364475178,4.184057736,359.821392,2.850858711,6.108852577,0,0.352483981,0.978618343,2.560359614,25.91898978,0.985634985,10.42514882,25.14876779,2.633012837
23GVA06,23G-VA,4.203127885,6.829909488,8.424700867,1.434303048,2.603235538,0.240901516,2540.901948,258.5633773,63.80315422,480.2203922,254.3162403,8.145853173,47.24826564,12082.06143,0.474768522,980722.8676,0.731781849,1.541986523,30.33829688,24.2645883,1.360907197,91.44227443,60.64827497,0.390544679,82.21719888,195.8676645,0.105261566,4.915637098,4.235347171,17.06085338,1.399749353,347.9862714,7.524707556,9.484046056
23GVA07,23G-VA,1.119767861,8.267888144,9.657163214,0.402563348,3.798906932,0.128077823,42.7452584,121.6441286,41.31961744,322.6591794,201.9760177,7.511104384,10.5244274,3814.885332,1.151481151,986648.3511,0.910451289,0.647283685,38.06588309,2.464562876,0.492007619,0.504763763,45.87024564,0.197335129,0.596221273,36.14016875,0.046009126,0.101609268,1.641955243,33.44027759,0.144910326,5.870297658,13.19615369,2.837724952
23GVA08,23G-VA,0.530540811,5.805792399,15.44784369,0.250479444,11.73748609,0.189673441,62.41128479,216.196022,68.26391442,665.613629,276.6521154,7.520064354,15.21520438,3743.314468,0.513514393,993781.2207,0.437738449,1.026355743,4.180944998,2.873714875,1.030379607,0.551075218,0,0.413029994,1.319522211,46.72983585,0.082901916,0.161115223,0.905040755,3.029279172,0.121702808,0.809184013,2.188485231,1.105392165
23GXA01,La Milpa N,8.090197284,9.758785255,11.81159243,1.980625745,11.22193889,0.450410207,11732.63935,453.9736892,272.1598869,4368.604133,610.9138491,6.561596273,6.728352277,20155.17198,1.139049255,959370.0101,3.691883133,0.716535892,7.484056701,66.55431289,1.206897335,0.182651819,73.35024282,0.643022753,0.941705174,28.32007377,0.355169798,0.349281256,0.362389694,44.90836312,0,0.86393008,4.471580626,0.460434054
23GXA06,La Milpa N,20.07673949,8.257460576,8.179582912,1.24326638,19.16851999,0.818385151,36830.41258,449.0227455,232.1722581,4013.923982,651.3033875,6.099013524,15.68792576,51109.41128,0.939158339,903625.5104,4.312850354,0.590791536,9.874628296,16.19993195,0.497549905,0.244722377,78.96026114,0.489396151,0.604732001,0,0.506238545,0.143993073,0.573578139,35.81686676,0.055238789,1.447320076,7.896413197,1.079033286
23GXA07,La Milpa N,28.90653907,82.3602647,18.54611619,3.833054258,22.61078339,4.936105551,14395.4474,393.0883926,366.034313,2902.627424,411.7978789,5.312449537,133.1938841,28647.72485,11.59812237,852823.0795,1.766759307,1.49100236,120.6213284,241.1511154,2.210005639,1.482275702,80.20672217,1.113243193,2.615540954,320.8634466,0.146347407,0.50876087,0.4488559,846.4074811,2.920879885,95.09782068,1158.705007,73.21896651
23GXA10,La Milpa N,2.296789904,12.30941851,8.525167731,0.918989744,14.01092362,0.513251033,3471.090043,373.4401629,222.6155594,6642.611348,981.722012,7.863854927,8.053401963,4340.558863,0.509631756,980772.6901,6.189225892,1.442661496,9.351029628,5.319391171,1.51871694,0.172381944,83.34918114,0.746914247,0.4375416,52.02649075,0.480032719,0,0.478819299,30.06220231,0.231417762,1.365143789,5.023018796,1.555449874
23GXA11,La Milpa N,0.844518214,6.30064786,10.05370357,0.678752845,50.07040214,0.335110333,45.50743418,179.0323267,54.37925569,659.3083413,250.8882517,5.958123258,4.541618561,3737.869903,0.739606377,993045.5813,1.023367489,0.382095106,7.976162115,1.800828157,0.587746071,0.133424218,38.18953288,0.469717787,0.105830845,18.19313818,0.047094127,0.085048115,0.559378249,23.0116964,0.04078282,1.590799832,8.537831842,1.369506169
23GXA12,La Milpa N,1.069617418,7.424701674,9.469305642,0.437827936,40.87344031,0.21983524,192.1925709,174.038236,118.7202534,595.928369,226.5823291,6.569833785,5.544607334,4089.607167,0.444755758,993263.608,0.974277098,0.26978808,2.849943691,2.356699173,0.605890123,0.068771549,43.69250773,0.576095546,0.120007693,17.89381959,0.0441345,0,0.777092167,12.96381701,0.091651142,1.381838873,4.178269368,1.207306123
23GXA13,La Milpa N,0.986760452,9.533846906,10.11008779,0.411884613,85.09782608,0.324638275,35.56357029,297.8393331,73.94158667,912.8370811,213.5565965,6.812076188,6.306571995,4312.937816,0.29625313,990980.966,1.200002899,3.909398869,21.08820501,9.502002839,1.013623092,0.175414977,57.8940908,0.358120592,0.255722061,35.64993124,0.038412311,0.254084088,0.832180164,25.84874602,2.269789221,294.9312199,12.62857968,2.442161385
