"ANID","Group","Sr","Co","B","Ni","U","Li","MgO","Na2O","Ti","Sc","Al2O3","K2O","CaCO3","Zn","Mo"
"24GO02","RBR01",0.494255994211502,10.6881361977364,18.5244112216011,0.491643212423089,1.88103198887239,1.87779443600912,117.66076391893,132.521559681011,24.1374793306229,5.5313078120143,267.410577043948,119.648560359821,3471.82568817233,16.7082914989876,1.62955286674524
"24GO03","RBR01",1.48431266393381,3.8629205005424,57.511023459013,0.175428278724468,1.87432582443813,0.247076365625137,50.3086977717332,128.375306226092,4.48935880723082,4.73851682927059,172.261513907218,136.601672830219,3392.9482838563,46.5124278918128,0.732339555987855
"24GO04","RBR01",0.56906258932879,6.11080427105795,12.4228056281476,0.131381474962402,0.465740192926778,2.75400360951868,80.2791117194447,279.531171679089,238.782155489978,4.99172920079303,577.2576361152,289.976227273718,4545.78810941267,87.5345750955937,1.19607037692977
"24GO05","RBR01",0.893722277985677,9.75452244421181,98.3484088847239,0.382557372221467,8.59329084839277,6.99375035781685,101.037148431604,291.796729517346,97.4362229044323,7.8261680017002,345.262641344297,307.12989064557,4918.42027953163,121.046636431823,1.33792625022266
"24GO06","RBR01",0.476999600375136,7.55838458690323,14.8284876883833,0.254138238362847,1.19932556405585,0.642997494907096,197.916468132135,109.26512573315,18.1198523975455,5.87633057654408,245.067132432092,105.216639880353,4042.29863118237,101.231274498717,0.288094833460293
"24GO07","RBR01",0.572839481993665,5.72136183062759,112.406188524369,0.107738528634733,3.46295869076502,11.6596709006327,32.143228885899,288.616471150315,52.2804294805758,5.72301563587992,498.471692200639,298.593446517905,3393.59387372196,23.9315463391955,0.929019094915661
"24GO08","RBR01",1.02840416688648,6.1332624343231,106.606237150009,0.128921959432398,3.10866841435891,1.50177338470107,88.6315650383119,175.237610984275,28.4236271204357,8.84083853977897,306.437353011552,215.397038838803,3080.11852577774,132.615172810882,0.753473223929506
"24GO09","RBR01",0.40455441378435,6.07949402804639,11.7759077776178,0.354188790092619,2.34205836046795,0.172185471226893,58.6026652669679,116.232678153378,4.86840970015111,5.08490549761133,287.396130346445,91.3341187797568,3807.97753777431,73.1166130744461,0.79616373145944
"24GO10","RBR01",1.33238004950529,7.9828378957027,14.6928958529661,0.681638571893737,1.05329023476348,13.3895967131157,148.2121093404,694.424321647765,459.336664343477,6.67323496999936,8532.69627303761,739.427583650209,3504.68452919529,22.9546316467945,0.700107658590409
"24GO11","RBR01",0.38186421771245,5.97895892729715,16.850395888104,0.0882744251536956,1.11534237426654,4.7502592036265,51.6173527314154,129.381925302297,15.8311952944884,5.57257021196869,246.50959756524,102.091827805581,3766.84559002277,37.9895457640574,0.0552763104604787
"24GP01","RBR01",3.74269538151061,26.5910005277159,42.7104090795667,1.77452334664835,4.3303069676758,34.0609388603173,771.121095986989,253.821356454262,375.577955438065,5.68164874026089,1424.44497015527,373.178002180867,5342.59465936492,21.1165868028046,27.5126796023726
"24GP02","RBR01",2.10444448691937,116.427063649573,216.073588775188,0.430967585905411,7.93161286383646,1.47315691005977,215.291537982652,345.225799802541,7.83786451529815,4.5689443321815,153.712124140218,266.694648536546,3916.73063706009,27.7644938943348,0.460747449309998
"24GP03","RBR01",0.867683397762635,6.02852481531539,10.5094629157391,0.1765102349163,1.5200552182088,7.39776862600222,75.6277133723634,96.2554851425517,6.86026511012902,5.69779792851203,488.948057435671,73.910469019115,3136.32616679535,16.9763225619766,0.828963303445281
"24GP04","RBR01",1.03410187288653,19.7548776322245,9.51163712406406,9.82146226260435,4.4347964296815,12.1997707885989,83.6645554729149,287.57263914996,62.2141790454561,5.33100509265793,920.035185479481,350.938314517401,4158.55300939457,40.1146307764578,1.89408466454828
"24GP05","RBR01",0.721116363777432,8.64569183935605,155.549307183832,1.10373041945214,7.90545230719908,0.597685900197175,29.0936994219673,376.111361140427,27.2060422552294,5.44033513599197,359.808008556333,363.616104646744,3860.79730910633,23.4810929846484,1.25496451445511
"24GP06","RBR01",0.483171738880659,6.14404835827826,9.60739788490298,0.226983557194675,1.66180456420436,3.52477272472322,63.8726933479712,225.529488941387,12.3702149451648,5.14483597905765,284.668407712875,106.712637994352,3556.45772731905,12.5079620427185,0.247201936069009
"24GP07","RBR01",1.38001627987852,5.63200367565185,59.7807075866741,0.316317865497215,9.03484398050986,0.241525455106183,35.7870021333479,304.361611375833,3.70891990616207,5.43541905704122,189.677242360753,101.137523039146,3473.72009122604,17.5414454658725,0.308280010737896
"24GP08","RBR01",0.245031115079115,5.95601584101089,5.14706099480987,0.142567448286883,0.281337300092894,0.327363709102422,13.7700165773046,67.1838881576202,6.31270752928597,5.02400178102314,125.963741423037,62.8483583573439,3614.34260229714,11.253433719184,0.23530959165463
"24GP09","RBR01",0.290417418762971,6.65093723949084,7.62208530402959,0.0831032263863336,1.06090576129192,7.01862164352506,16.761496354468,205.614915392597,26.6333685764712,5.35373750185709,419.08680590091,217.851659170998,3716.47279856469,7.17634426707552,0.325827938671604
"24GP10","RBR01",0.283345537970853,5.40937508751745,23.0661929429359,0.334444248997051,1.0142749701817,0.53507899760406,18.3572667227728,133.971615018062,7.99843936624495,4.54959518195211,173.040449964556,111.858271786089,3229.9314754492,8.99123296571561,0.19390542768833
"24GP11","RBR01",0.524852727938504,5.29512751031381,18.4457802294306,0.717710285398304,0.671988252569881,1.45196238009048,11.4499221171912,79.9653765462916,5.86536625489447,6.17590479231543,67.4606695158003,102.300022557166,2896.71146438493,16.2039474685409,0.648517802665708
"24GP12","RBR01",0.562534542275879,26.3901046305498,10.4175648219067,2.85361942564054,1.67038807798986,4.4464955453121,91.5483627618063,129.265621197878,108.823899199247,6.92903081942658,525.923184995552,163.472710063762,3697.51512108492,43.5945047727862,1.0426172310656
"24GP13","RBR01",1.41579031258049,9.09334682085288,15.6809276494242,1.59205144315107,14.4072709389749,1.63558587978906,17.2075756418075,226.685063789319,17.0704720878292,5.24570543795603,470.424119653104,191.181982949576,3399.09706664652,9.27468106564503,1.11523667206093
"24GT01","24G-T",4.92442319805025,6.41625033834961,31.0502267292174,0.691792125017966,6.01720135292937,3.48302526322784,129.185948687,231.019066143768,13.9117771117329,5.78345281997113,428.94756838355,186.120997006082,9588.44829964598,36.9536232200528,0.5891957490335
"24GT02","24G-T",1.65865615265357,9.37738551555789,21.2766127800988,0.346910274258845,1.30593745061509,7.52001225263032,52.6144506399963,126.499599665504,42.1586721605647,5.38843204058539,418.230511695957,155.72638286112,3652.88001684985,17.2072785658084,0.443749746994104
"24GT03","24G-T",2.16191733715205,6.33167569733044,30.3796091823217,0.389680520179774,4.66097556149399,5.98937291586099,175.206902637431,296.194802670609,9.31681746026194,4.92608820011008,331.848774539499,153.457129988732,4865.01207105694,8.19417149895602,0.9334374441266
"24GT04","24G-T",1.89000784379583,27.8094665134523,14.7287859157062,23.8006613101308,1.32969632444217,4.66373807237449,400.739596682553,507.758446430134,30.3748988892557,6.26998085411021,1574.77298268447,155.637386937742,4076.85354004917,26.0296406796499,1.91586115480685
"24GT05","24G-T",189.977918892151,6.77058185533193,13.2028248086408,0.191364672010532,5.54641964988338,2.27807822648732,71.8595460338591,160.151410717913,51.1666972556578,6.32126173306877,332.416648321393,102.860583492639,4613.92754791588,30.9956861143254,0.449405223115947
"24GT06","24G-T",4.79074533767328,7.3166317437965,75.0328343316297,0.690979137610761,2.27275388857314,12.0454133336958,463.084128032861,402.118861524869,14.0396536590113,5.03986818979626,663.480602736822,156.781692733658,4083.44192882107,43.1187865273229,0.387173244667097
"24GT07","24G-T",1.06340250106808,7.73015553995885,13.7378147324615,0.23225633522239,7.56135917051622,3.94914408796324,43.9919328250711,192.322876019628,48.8474733565765,6.14146467805648,333.944921091196,177.218373824314,3563.9647186515,11.5925439430123,0.722525810498017
"24GT08","24G-T",6.52599820196895,7.06804403631834,8.74940359771074,1.10693331806322,2.26051891941475,6.12885569703167,413.875580413886,205.837190034636,21.6324385727005,5.20511940560467,737.460575114776,182.125644209868,4537.27929014308,19.6610100137726,0.727445478780993
"24GT09","24G-T",2.39086068843459,11.8491151791933,13.8156831737158,10.8450961181703,5.98620309597168,4.03485417285402,95.2095443005008,318.585308948405,18.8697782670971,5.5193387455695,870.753325757253,264.140678200188,3306.31825293117,13.5958433200288,1.82159713391744
"24GT10","24G-T",2.01978839594224,7.58363800269298,4.71620912758297,1.84005421032707,1.20879163641281,6.47874550826045,715.492046824926,347.555465363873,21.4028585392107,5.76143755627682,2995.01800477026,140.929570877956,3050.82477193721,46.8868318959179,0.3632179972105
"23G-I01","23G-I",6.03939594405245,6.60084067381185,12.2857813990787,48.4623917164805,1.11953154121738,3.40786448077471,527.728945726772,272.072349071365,142.611802615908,5.85899999806749,663.558636364514,313.058717815435,3578.37212193285,58.6292349949541,15.6779194904123
"23G-I02","23G-I",6.68294501427852,0.99885095629175,15.7411403606696,14.0230878653085,0.662587278651669,2.39000023946521,163.997354158179,281.457267087007,183.695931649265,12.3182600642567,567.442216479114,395.689112227847,4539.56947797126,67.4067030545404,1.54374101858127
"23G-I03","23G-I",5.54777638779272,2.73635859947136,7.66406016133963,20.9861328227668,0.82077760000146,4.32944361536995,293.131063009141,270.218028889232,136.620745409979,6.75805581058613,585.203057200101,369.699128259015,4178.11090420931,39.0459397233545,6.82567479159998
"23G-I04","23G-I",5.15476717504768,0.962652468949986,6.40728851704986,13.0578641105529,1.82836965200021,1.03686119726188,148.639757100767,240.522100802221,73.709116275523,7.13691181492039,282.986631201902,262.20625512543,4553.43639683135,28.7469159699219,1.99091494548494
"23G-I05","23G-I",6.65257866729617,107.442432069824,7.75397321291636,11.8265798362082,2.3755111924747,0.835982038317849,484.152893994337,230.766982483132,73.079200067473,4.42985254086448,439.642685721977,235.065754108251,3114.2089216696,68.0090186254083,12.3126642443903
"23G-I07","23G-I",6.15913211624467,30.8019351561562,23.811231004933,4.52792915539651,1.0377441461533,2.42978649294262,330.236906372538,305.552710691353,156.317679727243,7.42027996162576,563.755381248414,361.635465026691,5167.15958036566,60.6189339143574,8.22184453899372
"23G-I08","23G-I",7.04743463610795,38.5407299968626,11.9995372637888,4.98132417786849,0.48357050253821,10.5492868727689,402.670614394704,356.333869495767,225.450565759984,6.87740473688072,1707.313033236,602.50622194523,3976.39391100027,47.9360134827296,9.50237787859755
"23G-I09","23G-I",111.44191448899,55.7640596892895,32.4311241193961,6.29705542733977,1.42398608833828,5.14283405869458,3864.58672198947,1768.32949502376,282.400030789589,7.62432817038954,10292.4588824386,821.786278238556,33957.2961323931,196.267666925688,3.25186025228725
"23G-I15","23G-I",12.7465030905793,6.42509998825775,10.4361533164852,0.0577098976027877,0.156257445259182,5.8704899962641,470.250265582386,650.108375867386,126.739541875308,5.68366855802634,4670.19580215443,449.494556372974,5160.5925030164,10.3733092783355,0.16622725532244
"23G-I16","23G-I",4.64086253287494,5.31951294525567,16.4842648175749,0.559394886525727,0.569086891727497,4.25701208750912,79.2279824672036,316.686409470194,92.3385522728357,6.66013938881041,668.426814398052,325.746411191037,4502.25098424721,28.7373221640227,0
"23G-I17","23G-I",1.57166044982862,5.97024578765964,12.8190820259691,0.672217018917954,0.44395090392434,2.63422089926839,41.8370955588473,151.205483748232,39.8975268165889,7.1107099174147,268.726613255244,158.203052307528,4099.18204354712,35.9633208560641,0
"23G-I18","23G-I",1.51561666245644,8.07952097193841,17.7782088595108,0.915376912172952,0.925819587520542,2.39996667234439,59.326392735571,238.004766564181,144.618949133771,6.835194841037,411.349557006029,282.893649811132,4550.34002048214,32.3850074444903,0.963935229943458
"23G-I19","23G-I",15.0626425643752,8.38934767505524,10.6867679491337,0.53963096107841,0.241403207121559,8.71293191328806,132.101943317451,198.938781366599,67.0806156628,7.0164383726373,372.697155498605,181.28175054167,16538.5390637371,36.8654726827388,0.621739959855631
"23G-V01","23G-V",2.10030330879595,1.94437837865089,58.1382957147113,15.3070794249451,1.27158389283297,0.901510329097099,111.470602306247,213.771940118904,43.3972087843152,7.6250650845102,272.2887824054,257.89736250111,3636.01813340267,46.5910422868284,0.942627138940085
"23G-V02","23G-V",2.76889333869843,1.904821435389,78.2421886917764,13.380750077129,1.18680809880593,6.84265361297461,112.983010999289,414.463443414031,324.284095297833,13.5164731907644,839.020322304085,543.053501169545,5600.65694325879,74.806484213531,3.82572178240849
"23G-V04","23G-V",7.21235255439584,12.293646813917,78.0236916352713,6.28105103009359,0.665968410813178,32.6440304181712,824.128043347634,680.687207746393,780.535746938003,9.73774468074645,23797.7050994192,9242.26143182824,6348.64679774539,124.006410614139,4.81573539159346
"23G-V05","23G-V",1.86524453213445,0.136419129199816,36.7848118049476,9.11443841116155,1.07779034963785,4.8194717731149,75.9590876583083,488.392921388954,95.2147246444768,6.83297013903924,932.73299653415,439.360308385408,3819.50098735239,13.3305091437243,0.288219099007349
"23G-V06","23G-V",1.92505445325753,0.736934296285829,37.3260881660012,6.96573806518178,1.74166154402498,10.1176412508735,81.3363303315309,535.839080082598,77.6511524196162,7.62725381110808,1213.62397342683,530.870264956901,3940.7016734172,28.9410139855223,0.213306969540802
"23G-V08","23G-V",2.60568396732786,16.4618120515352,66.9792618846045,15.1404248224798,1.17325971844197,6.82478172092699,114.471431697471,507.731163813855,198.308333087748,6.28362222376792,1069.69935111771,484.441435198819,4965.42325446939,70.6755237872895,55.5553766542583
"23G-V09","23G-V",2.74460357306375,0.555017000349488,29.4726649069082,11.2430187280142,0.661567855021254,6.24049700743057,60.2058415024673,311.238769506377,45.7812895080183,7.55719435419456,485.996386452262,329.114983268047,4201.32900714984,34.2306858197815,0.370397132972416
"23G-V10","23G-V",2.23292265639875,18.6805378157943,73.7863580041906,2.20832345723928,1.31423051806764,5.51503015873687,155.068525008638,533.842759997668,308.252904326125,6.98121650958534,728.812665596945,373.455546459529,6080.34698229295,83.5545931235409,7.12757502736794
"23G-V11","23G-V",4.64857734655033,0,74.0318000731882,10.2876615492749,1.70980176962223,5.76177912315554,165.334333923588,463.600409172831,300.938941397474,7.50594933072039,822.792411474524,565.804481867641,4981.15660729445,65.6585014115934,1.63490516121934
"23G-V12","23G-V",1.85665835175241,0.844470835263883,82.022624094095,9.86217032534547,0.864961325640133,4.63940530258514,170.686100118396,671.369116234635,133.096260181618,9.36432079485937,684.478873291238,471.596965716642,5548.31746346028,84.1225009178638,2.07768573530988
"23G-W01","23G-W",78.8640848686556,6.28438647396107,25.5905813494945,0.173889136314182,0.945964121055346,1.39803716912552,310.773569847952,188.860212735067,10.1615027478929,6.3944423641832,65.4767387984562,79.2046833726086,32027.3121838431,18.4826973211725,0.328146637809815
"23G-W02","23G-W",112.804880619922,5.71908291261939,16.6086857377206,0.337623981844221,1.33388974653288,0.39718709484794,406.888273086639,276.38819671627,10.7074967841816,6.834424478716,87.0236280788945,58.9248335660277,38823.9408403638,9.44815695733144,0.649896919630505
"23G-W03","23G-W",12.7278268615527,7.26728739284269,28.4042256460527,0.158078242491009,0.804471414982508,0.360972855856714,97.3244256488427,205.303628659895,5.52674930888559,7.02690345298084,34.6246175916497,78.1811216560416,8591.18924882735,12.9654428308216,1.16009389720234
"23G-W04","23G-W",7.14792163816342,39.9121840577356,39.6739778131459,41.7829335766049,0.926618583563118,4.60457968935377,499.648931352132,1025.2639620725,49.4064038164336,5.74702759878541,1313.71852232473,237.09269913453,3343.9852012801,60.2445678931796,5.98807276111252
"23G-W05","23G-W",6.25736611710314,9.187219816163,54.2643937826157,1.54751616726698,1.44221597731619,2.18448636567412,131.357427145891,854.158067788093,987.696319641622,6.73761161032128,1471.26751574513,378.650726498735,6156.85801343015,22.605591691926,1.84788721041494
"23G-W09","23G-W",1.83687783217328,5.81861545627042,34.954368121823,0.833625262720684,0.909296366403988,0.462883448727406,41.6441799139234,175.096384227196,17.7486046775838,7.19328298998461,168.113338453547,132.717272360642,4492.56003995257,9.66104918744551,0.213565181856718
"23G-W10","23G-W",4.51954191595979,10.9015125794388,38.4137150434234,0.947231299242475,0.844317885493585,0.605993776217757,58.8572596153279,122.485839491274,18.6717968857347,6.45994985666451,92.5985142199926,0,6244.97234700491,21.7746496989884,1.05927266895448
"23G-W13","23G-W",4.7437438294079,6.98174622934612,40.7602585035036,1.07462510945563,0.946283650851514,1.4198839989624,82.904548570548,293.75362157209,31.4215230983988,7.40709515690383,221.40178688156,234.613249864846,7337.40706356218,37.5711283914597,2.26132930588948
"23G-W14","23G-W",12.9660522258394,4.56625181313925,33.8595784452233,0.579397230884635,0.654260671416294,0.22132651752566,106.065144524956,247.098991762996,11.1413231650093,6.35943057489964,15.4825842840599,121.969057580067,11684.8018354356,19.0440868630349,0.776459687814684
"23G-W18","23G-W",5.03119081107384,5.48434930645391,40.3338289554606,2.11640378846719,1.0273998892601,1.51699862452834,149.589246774686,756.451184575984,77.2001879729963,7.43744421134954,405.506888863962,301.258524411044,6208.91444848156,30.5871678128661,2.18629365834221
"23G-X01","23G-X",2.56713540726505,0.555063840948126,53.3714748048522,8.62074970544011,0.788874218863401,0.268968303217489,192.723514650973,204.927748697749,26.1124510080283,7.53822519170835,339.727614916292,251.969272781114,4545.48896232844,79.5350880159074,0.581956582412009
"23G-X02","23G-X",2.19365129500491,0.873361764427289,73.7810157401131,9.01134602532911,1.94376349245365,0.752662437960533,158.042362355011,316.611407908227,170.365665373396,10.7827941122126,1129.22935965658,675.65787258469,5385.67105190126,65.3421574126762,1.38759001898178
"23G-X04","23G-X",3.30634929772327,0.958795930638062,60.3493074595205,7.7820492193508,1.34184159178117,0.477055444924907,59.2861328592767,266.286633157845,31.3730346728683,8.50995482116939,209.129264534853,228.33050298485,4130.28636111111,30.3165558949506,1.07790983528993
"23G-X05","23G-X",2.16437305242767,0.557587711217983,45.4788232178214,8.96805085530434,1.03374692021659,4.41716414762121,92.7607445685663,355.934425136571,61.192977174645,8.38016080952758,623.487263630859,346.177804311647,4317.91001574051,23.757161254492,0.289180058301372
"23G-X07","23G-X",2.34749322468297,1.05481624605966,51.3424842694982,7.57154794975599,1.31131428559294,0.411444576460801,75.5545523160071,235.618815174152,24.6938243954384,8.71578368520851,296.197948378374,234.008404562307,4435.89407693802,53.9271404134354,0.361374894725377
"23G-X09","23G-X",1.22848293105827,0.818314805069718,58.6970169499177,8.74010548993724,0.936669637745569,0.487586192211959,65.99743849431,273.691421215215,27.6744299248033,8.54047167588225,436.606181459746,293.570082626284,4417.23066972971,28.3743624595781,0.50271211379593
"23G-X10","23G-X",1.65767222601284,0.939107495449188,63.3404149039371,9.66487787337888,2.70669714748483,0.656228849531723,57.5503817330295,291.433867434408,17.6351285412617,8.73156256848477,294.969945111277,212.057497080766,4322.74998678844,30.7262867883055,0.551402727450265
"23G-X11","23G-X",3.03716278168274,0.36768259020733,43.2995408046935,8.39755363718176,1.13315544863238,6.52819019169303,129.113740003253,502.740705210034,269.406107385731,7.85048930552871,1373.34027350732,644.532159484711,3953.40866174656,52.9539721493259,0.392220524806868
"23G-X12","23G-X",1.49722647913784,9.57782499835099,46.1929273391504,0.667932926461003,0.659368799006819,4.75239498106205,44.2400478432783,206.158851883488,15.9656733916831,8.10272768385663,440.436997262221,186.351809895837,5498.74710349425,27.7551343069972,0.781641382150611
"23G-X14","23G-X",7.61022629823285,0.535815960924376,27.5266446859142,7.94899199144523,1.22699915847734,0.216758448902973,202.758016241256,139.962140359684,11.9464231187332,8.80861020341547,73.7006770555655,125.356178829408,6916.27198733044,29.162267532965,0.315999082195493
"23G-X18","23G-X",2.45216449391665,0.418277939341667,55.8966924663869,11.4594992356172,0.974547877993878,1.9815607586536,128.945759765003,362.538850797894,54.6157111679174,8.89118180048514,682.570329765097,436.885990061557,4089.84535664852,38.0821087934332,0.803146395982978
"23G-X19","23G-X",2.17213492277884,2.23950185806858,35.1430108035489,10.4166465669299,1.06474060646132,0.394235508933922,54.7123244498259,159.435334528082,38.1348861394098,9.66630277501451,165.660166055484,0,5424.32924329763,48.3818752667134,1.32377876863199
"23G-X20","23G-X",1.2414880006141,0.40418223449885,47.8630095061567,7.7639413016578,1.11673207875097,0.161965793311268,78.6166256930532,194.208630340526,49.2778794310864,9.16935814563088,104.478220306055,174.273779291231,3943.99302052023,36.4591009968327,0.818931955663642
"23G-X21","23G-X",2.86518188479641,7.10723002225162,47.7175393097864,1.57192533073531,1.47698229959242,1.86271619300151,61.4952089779304,362.636660652484,138.15702455423,8.69873690163712,435.310645924435,298.846299880349,4274.98517529693,52.7282923082982,1.20003598804491
"23G-X22","23G-X",1.51482666645479,6.65349483654068,38.9540537466486,0.491890747392261,0.953748401447182,1.3770859062635,41.5901588358007,229.74877530725,21.5716849799345,6.31282131225133,406.342045694862,154.594328911454,4392.51743518296,30.5120764738158,0.686241135674369
"23G-Y01","23G-Y",58.0637993569481,4.9836837231218,62.7908810008422,16.8486644924295,3.68560672891879,7.17582703533522,423.845213813715,749.460445932396,179.795692096282,7.01615235049345,1643.74519119374,688.186395048003,4456.94683900975,41.6859391517209,0.946939655157222
"23G-Y02","23G-Y",133.765948594382,2.02794956618598,56.9523373743582,19.9899724129886,12.5486434397734,12.7144801345773,270.876603938822,1109.8294096644,240.977023997086,9.39775101482813,2879.7565086816,1075.29926951509,11343.5202946358,106.196567021642,1.59569723813916
"23G-Y03","23G-Y",10.7611809211552,0.248733049500255,46.7892409386024,8.96985345909417,0.894478373271134,4.20966554436679,68.4578586401672,259.557330594379,168.307829562429,8.09542208007773,387.968925599879,218.961026377376,4183.19371010415,22.9330723408179,0.67453996852066
"23G-Y04","23G-Y",9.81703487143871,0.191990894919044,32.1130734595971,9.09908825476332,0.339271528026819,6.26189285365836,65.9596610265614,208.181026228283,18.8699945650915,8.22501458191418,372.389830212419,201.630676697261,4070.71087925144,34.3082303973824,0.307768345205504
"23G-Y05","23G-Y",2.04183937757579,7.50454682558917,67.3131894153579,0.302990848583036,2.15463266144596,0.301468557781525,81.1457430958647,306.908717675922,5.97863318564923,7.44921015080739,133.944235205047,180.899253043747,5013.17004086995,62.7942959115463,0.979907543381078
"23G-Y06","23G-Y",4.30723047790491,1.36214582352894,39.8487959013507,13.0739566376338,1.03253456450308,5.91749138484423,79.6773123457163,288.022761131059,29.0735850222791,7.41603847805028,805.983689145233,221.319339686602,3900.35303755721,27.6252924889266,0.399769576646973
"23G-Y07","23G-Y",11.1184670805503,4.4054468583302,44.5906436822149,20.4290303119239,1.68163249133985,8.4241961328616,163.222757087353,295.873996142329,66.1833626046626,7.98466577957347,1085.43873963762,241.483162332365,5040.11054137072,53.6249644000214,1.95526417631699
"23G-Y08","23G-Y",4.18761099902559,12.0406417531797,52.2903563288313,42.3169529678024,7.16034911209502,0.489086269259064,179.605052891508,286.73486057757,256.180775856091,11.7508956892675,335.777722973628,726.355368750537,5422.32221485151,133.555661928116,63.2442304474801
"23G-Y09","23G-Y",4.15833596535649,0.110549965283232,37.9261456753827,7.79386861046825,0.372517452263948,4.13038669310745,55.5680853726341,204.580677915734,27.0662413773255,8.03285312060994,338.284493940168,173.965232001948,3787.87848035689,27.9619104519035,0.199645133031815
"23G-Y10","23G-Y",2.23323462817581,0.374636900755116,72.1852391976411,10.096200292559,1.57756458630234,4.67010242815222,84.6960129220474,516.851859311588,83.1905061569977,8.55572992312029,694.192610893504,444.734312884832,3913.57588445159,46.8409718238854,0.448453454685121
"23G-Z01","23G-Z",4.85388747936481,9.03649592112328,67.2437462407965,1.56360953908004,0.990700973467141,4.57570438370901,106.829933520697,572.269475807779,154.266175421792,7.10455721957228,1177.20723787998,359.030351937163,6125.95285316054,52.9649719232624,2.49723189503819
"23G-Z02","23G-Z",644.964991942087,9.65161433094213,58.5960267054984,1.21089775459062,1.96462923523271,2.66639065910183,116.858090890458,638.54472612262,334.91798495508,10.0291167219127,1042.71557866511,457.220580006049,8430.45307080156,84.8373645627087,4.68460753695731
"23G-Z03","23G-Z",11.7298652558955,29.2175576126693,55.80149195322,8.3926851831832,2.75263711845253,2.44197167894797,125.56414722648,582.442536104383,145.20434549241,9.99853312644596,1324.83681052921,580.634821814464,7316.61986183709,119.155202066317,8.29366914926162
"23G-Z04","23G-Z",5.99636127488044,16.1910794204947,59.3943177573744,2.22167779570586,0.910833754665849,12.474297494932,148.850230222297,564.610593336919,200.343041397256,9.37827466219927,1359.54464165107,327.704334014184,6010.98869716612,39.3842342794449,2.71045267936005
"23G-Z05","23G-Z",102.13815554737,5.88399787339388,80.5215599126573,0.817793296445072,13.0520482588396,21.3467548612919,195.033528356431,969.174896145235,106.143828645104,6.87386693709226,1042.49268139543,445.72182366005,38288.1470395486,23.4912014175154,0.867687922468651
"23G-Z07","23G-Z",78.8311873955183,19.2303019658918,87.6690771082208,4.97054536126815,21.1841145810899,4.87775599890205,315.477730505239,1325.0875415448,670.696636202228,10.423988013294,4008.41577101072,1015.56283777528,33810.6706064713,53.7610214302889,4.34872640472779
"23G-Z08","23G-Z",7.37375274451784,7.6174400331551,37.1435314217716,1.31292444012994,1.23689614628962,7.21498327848639,111.667002415103,505.262586795802,367.90181798976,12.0428550874984,1153.33233605308,349.897352650748,9610.54065715834,34.1317351479445,0.950212964921726
"23G-Z09","23G-Z",8.6022196305623,14.8703410377662,55.8284017541638,1.88638108013689,1.50192085103967,6.70556918226333,271.851274561479,938.270429498685,222.450593355697,8.84465964923875,1739.69512068446,602.885733807056,6854.1839763213,42.5411035506888,2.90856581101977
"23G-Z10","23G-Z",2193.66006469718,12.2730594665509,26.4904718831008,1.32906132930101,1.15133337092728,24.9837819342181,119.904291980769,339.884979413773,325.559213324638,6.70332018973592,1125.19272358385,470.340212600087,10657.9230617705,70.9523847098786,2.70942468153049
"23G-Z12","23G-Z",16.5345602344157,6.89972272093974,10.6215163764869,1.22312354662489,3.96388482700162,22.0227423934231,74.8543595919694,271.288575918072,65.4915040037892,6.33874509674938,635.32700607131,202.714498244318,13066.4462672115,21.2753403404179,0.762082510572852
"23G-Z13","23G-Z",220.897712169062,18.4422169513977,56.2013840113842,5.92408039607584,8.30372704826883,11.0504086816981,316.01105801639,535.497963543237,4691.23339742607,8.70885730773394,2279.92553087873,329.207205696807,21456.5695084974,93.9354159115337,6.2247865728828
"23G-Z14","23G-Z",17.0667947515375,7.53333103595986,68.392305153156,0.486624103102645,1.90019493662377,15.1207711901981,112.567670191538,692.886930207991,143.313017913397,6.75695340896656,951.285705312804,410.219492505707,9483.56401576604,47.0969825268495,0.913617696835925
"23G-Z15","23G-Z",4.79907925492815,9.667638303496,61.7156739742536,2.03137832448959,1.05712660896894,8.06868178554929,97.9498699882997,613.160359019228,133.35615798825,6.63353232061452,1653.37396837932,448.16609840258,6625.11314778539,92.0411933063342,2.65581834324377
"23G-Z16","23G-Z",22.6128667290667,22.8030977425188,40.2840998943978,9.77232299833535,9.87673832631988,6.20581251401477,207.538795198614,865.327006163908,620.903958857001,20.510096296385,2692.44639580304,1389.19309802154,13391.746348587,159.591368185945,6.81752160621531
"23G-Z17","23G-Z",18.6237010671664,13.9765055888308,59.9940901507123,2.9466296797115,0.991089030361521,23.0383379234113,267.032786485468,792.227034979919,186.753089176543,11.2358467530575,4503.02157527092,584.133357046313,5377.43826270191,33.5858555404269,7.5685841973481
